"tax_id","vers","ocp","tcp.hk","tcp.hhk","tcp.rr","tcp.hrr","tcp.other","tcp.chemotaxis","ecf","other","majormodes_total","chemotaxis.mcp","chemotaxis.chew","chemotaxis.chea","chemotaxis.cher","chemotaxis.cheb","chemotaxis.checx","chemotaxis.chev","chemotaxis.ched","chemotaxis.chez","chemotaxis.other","chemotaxis_total","genome_size","species_tax_id","species","genus","family","order","class","phylum","superkingdom"
519424,"GCF_001590785.1",238,40,3,44,NA,1,NA,26,18,394,15,1,1,1,1,3,1,1,NA,NA,24,4347941,519424,"Bacillus trypoxylicola","Bacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
220686,"GCF_001026695.1",279,53,3,45,NA,1,NA,27,23,445,6,2,1,3,1,1,NA,NA,NA,NA,14,5309094,220686,"Bacillus vireti","Bacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1977292,"GCF_002220865.1",181,44,3,41,1,2,NA,12,9,306,4,1,1,2,1,3,NA,1,NA,NA,13,4361187,1977292,"Bacillus xerothermodurans","Bacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
82801,"GCF_900115825.1",114,9,NA,10,NA,NA,NA,3,14,161,3,2,1,1,1,2,NA,1,NA,NA,11,2330788,82801,"Desemzia incerta","Desemzia","Carnobacteriaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
293,"GCF_000988015.1",129,23,14,35,2,1,NA,14,10,241,5,1,1,3,2,NA,NA,1,NA,NA,13,3180321,293,"Brevundimonas diminuta","Brevundimonas","Caulobacteraceae","Caulobacterales","Alphaproteobacteria","Proteobacteria","Bacteria"
47678,"GCF_002222615.2",88,26,26,22,1,NA,NA,36,11,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4570803,47678,"Bacteroides caccae","Bacteroides","Bacteroidaceae","Bacteroidales","Bacteroidia","Bacteroidetes","Bacteria"
246787,"GCF_001318345.1",154,58,64,37,1,1,NA,43,17,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7084828,246787,"Bacteroides cellulosilyticus","Bacteroides","Bacteroidaceae","Bacteroidales","Bacteroidia","Bacteroidetes","Bacteria"
824,"GCF_001190745.1",30,10,1,13,NA,NA,NA,NA,8,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2281652,824,"Campylobacter gracilis","Campylobacter","Campylobacteraceae","Campylobacterales","Epsilonproteobacteria","Proteobacteria","Bacteria"
1736,"GCF_000807675.2",329,53,6,58,NA,2,NA,20,20,501,2,3,1,2,1,2,NA,2,NA,NA,13,4422837,1736,"Eubacterium limosum","Eubacterium","Eubacteriaceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
28116,"GCF_001314995.1",134,35,48,27,1,NA,NA,62,9,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6472489,28116,"Bacteroides ovatus","Bacteroides","Bacteroidaceae","Bacteroidales","Bacteroidia","Bacteroidetes","Bacteria"
39950,"GCF_001717505.1",35,4,NA,4,NA,NA,NA,2,10,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1274073,39950,"Dialister pneumosintes","Dialister","Veillonellaceae","Veillonellales","Negativicutes","Firmicutes","Bacteria"
1745713,"GCF_900086725.1",306,64,18,72,NA,1,NA,18,15,502,3,1,1,1,NA,1,NA,1,NA,NA,8,4219447,1745713,"Bariatricus massiliensis","Bariatricus","Lachnospiraceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
1318743,"GCF_001281405.1",24,7,1,10,NA,NA,NA,1,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1467695,1318743,"Bartonella ancashensis","Bartonella","Bartonellaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
928210,"GCF_000312525.1",33,10,NA,11,NA,NA,NA,2,4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2053511,928210,"Bartonella florencae","Bartonella","Bartonellaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
959,"GCF_001592735.1",131,34,23,45,5,5,NA,4,11,290,19,2,2,3,4,2,NA,NA,NA,NA,32,3926271,959,"Bdellovibrio bacteriovorus","Bdellovibrio","Bdellovibrionaceae","Bdellovibrionales","Oligoflexia","Proteobacteria","Bacteria"
1585974,"GCF_000829905.1",212,21,3,23,NA,1,NA,7,12,280,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2850586,1585974,"Beduini massiliensis","Beduini","Clostridiaceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
231434,"GCF_000745425.1",124,25,6,36,2,NA,NA,5,11,219,5,1,1,1,1,NA,NA,1,NA,NA,10,4320537,231434,"Beijerinckia mobilis","Beijerinckia","Beijerinckiaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
529505,"GCF_900156785.1",90,37,13,48,4,NA,NA,13,23,230,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,4107843,529505,"Belliella pelovolcani","Belliella","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria"
360411,"GCF_001306055.1",119,32,4,43,5,2,NA,12,19,248,4,1,1,1,1,1,NA,1,NA,2,12,3655684,360411,"Bellilinea caldifistulae","Bellilinea","Anaerolineaceae","Anaerolineales","Anaerolineae","Chloroflexi","Bacteria"
938405,"GCF_900104205.1",196,53,22,54,1,3,NA,10,18,372,6,2,2,2,2,NA,NA,NA,1,NA,15,6026235,938405,"Belnapia rosea","Belnapia","Acetobacteraceae","Rhodospirillales","Alphaproteobacteria","Proteobacteria","Bacteria"
663,"GCF_001267945.1",229,23,15,39,1,3,NA,5,17,379,29,4,2,2,2,1,4,1,1,1,47,4468230,663,"Vibrio alginolyticus","Vibrio","Vibrionaceae","Vibrionales","Gammaproteobacteria","Proteobacteria","Bacteria"
687,"GCF_002196515.1",247,27,11,36,NA,2,NA,4,27,409,42,2,1,1,1,2,4,NA,1,1,55,4786552,687,"Vibrio gazogenes","Vibrio","Vibrionaceae","Vibrionales","Gammaproteobacteria","Proteobacteria","Bacteria"
28173,"GCF_000801275.2",424,46,28,66,5,4,NA,12,28,671,40,4,2,2,2,1,4,1,1,1,58,6322155,28173,"Vibrio nigripulchritudo","Vibrio","Vibrionaceae","Vibrionales","Gammaproteobacteria","Proteobacteria","Bacteria"
672,"GCF_002215135.1",297,27,17,49,2,3,NA,7,22,486,42,4,2,3,3,1,4,1,1,1,62,5163135,672,"Vibrio vulnificus","Vibrio","Vibrionaceae","Vibrionales","Gammaproteobacteria","Proteobacteria","Bacteria"
494,"GCF_900203215.1",33,4,NA,4,NA,NA,NA,2,5,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2106990,494,"Bergeriella denitrificans","Bergeriella","Neisseriaceae","Neisseriales","Betaproteobacteria","Proteobacteria","Bacteria"
207949,"GCF_000153565.1",148,25,13,42,3,4,NA,5,15,290,16,6,3,3,3,NA,2,1,1,NA,35,3552236,207949,"Bermanella marisrubri","Bermanella","Oceanospirillaceae","Oceanospirillales","Gammaproteobacteria","Proteobacteria","Bacteria"
394098,"GCF_000826125.2",120,19,3,21,NA,1,NA,10,14,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3155666,394098,"Bhargavaea cecembensis","Bhargavaea","Planococcaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1329411,"GCF_001417815.1",95,14,NA,21,NA,NA,NA,1,12,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2693486,1329411,"Bifidobacterium aesculapii","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
35760,"GCF_000741135.1",60,9,NA,10,NA,NA,NA,1,9,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2096123,35760,"Bifidobacterium choerinum","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
1687,"GCF_000737865.1",53,8,NA,7,NA,NA,NA,2,8,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1755151,1687,"Bifidobacterium coryneforme","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
1688,"GCF_000741575.1",84,6,NA,16,NA,NA,NA,NA,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2531592,1688,"Bifidobacterium cuniculi","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
78344,"GCF_000741215.1",87,13,NA,21,NA,NA,NA,1,9,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2160836,78344,"Bifidobacterium gallinarum","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
1603886,"GCF_001895165.1",149,32,NA,40,NA,NA,NA,2,15,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2912024,1603886,"Bifidobacterium lemurum","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
1692,"GCF_000741255.1",50,6,NA,5,NA,NA,NA,1,9,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1822476,1692,"Bifidobacterium magnum","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
1693,"GCF_000741645.1",54,10,NA,10,NA,NA,NA,1,15,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1892860,1693,"Bifidobacterium minimum","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
218140,"GCF_000741705.1",141,15,NA,16,NA,NA,NA,NA,12,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2615078,218140,"Bifidobacterium psychraerophilum","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
33905,"GCF_000741495.1",48,8,NA,9,NA,NA,NA,1,11,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2099496,33905,"Bifidobacterium thermophilum","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
762211,"GCF_000741785.1",113,18,NA,19,NA,NA,NA,1,11,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2812864,762211,"Bifidobacterium stellenboschense","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
77635,"GCF_000741775.1",114,12,NA,12,NA,NA,NA,1,11,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2790088,77635,"Bifidobacterium subtile","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
356829,"GCF_000741765.1",74,10,NA,11,NA,NA,NA,NA,12,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2164426,356829,"Bifidobacterium tsurumiense","Bifidobacterium","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
649333,"GCF_900115185.1",62,17,3,23,NA,1,NA,15,21,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3314721,649333,"Bizionia echini","Bizionia","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria"
283786,"GCF_900107625.1",57,17,3,25,NA,1,NA,15,24,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3143625,283786,"Bizionia paragorgiae","Bizionia","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria"
1079,"GCF_001402875.1",114,22,4,35,NA,3,NA,10,20,238,19,3,2,2,3,NA,NA,1,NA,NA,30,3724841,1079,"Blastochloris viridis","Blastochloris","Hyphomicrobiaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
673521,"GCF_900110555.1",296,24,2,27,NA,1,NA,15,25,404,8,1,1,2,1,NA,NA,NA,NA,1,14,4875221,673521,"Blastococcus endophyticus","Blastococcus","Geodermatophilaceae","Geodermatophilales","Actinobacteria","Actinobacteria","Bacteria"
124,"GCF_002967715.1",149,25,13,53,5,2,NA,36,16,321,7,2,3,2,3,2,1,1,NA,1,22,6638894,124,"Blastopirellula marina","Blastopirellula","Planctomycetaceae","Planctomycetales","Planctomycetia","Planctomycetes","Bacteria"
40520,"GCF_001404455.1",190,31,6,39,NA,1,NA,16,7,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3731704,40520,"Blautia obeum","Blautia","Lachnospiraceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
521,"GCF_000813405.1",200,18,2,29,NA,1,NA,6,11,285,7,3,2,2,2,NA,NA,1,1,NA,18,3694640,521,"Bordetella avium","Bordetella","Alcaligenaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
463025,"GCF_001676705.1",428,27,11,48,3,1,NA,12,23,584,12,4,3,4,6,NA,NA,1,1,NA,31,5878756,463025,"Bordetella bronchialis","Bordetella","Alcaligenaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
518,"GCF_000746565.1",399,23,2,31,NA,1,NA,14,14,497,7,1,1,1,1,NA,NA,1,1,NA,13,5142886,518,"Bordetella bronchiseptica","Bordetella","Alcaligenaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
103855,"GCF_001078275.1",373,23,4,35,NA,1,NA,14,23,495,12,3,1,2,2,NA,NA,1,1,NA,22,4912977,103855,"Bordetella hinzii","Bordetella","Alcaligenaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
520,"GCF_001013565.1",250,16,1,22,NA,NA,NA,8,10,317,5,1,1,NA,1,NA,NA,1,1,NA,10,4106389,520,"Bordetella pertussis","Bordetella","Alcaligenaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
94624,"GCF_000067205.1",379,22,4,35,NA,1,NA,9,21,484,7,1,1,1,1,NA,NA,1,1,NA,13,5287950,94624,"Bordetella petrii","Bordetella","Alcaligenaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
123899,"GCF_900078695.1",320,27,NA,36,NA,1,NA,9,14,418,5,1,1,1,1,NA,NA,1,1,NA,11,4485537,123899,"Bordetella trematum","Bordetella","Alcaligenaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
140,"GCF_001598195.1",6,1,1,6,NA,NA,NA,1,3,34,5,3,2,2,2,1,NA,1,NA,NA,16,1399024,140,"Borrelia hermsii","Borrelia","Borreliaceae","Spirochaetales","Spirochaetia","Spirochaetes","Bacteria"
1674146,"GCF_001945665.1",5,1,1,5,NA,NA,NA,1,1,30,5,3,2,2,2,1,NA,1,NA,NA,16,1311545,1674146,"Borrelia mayonii","Borreliella","Borreliaceae","Spirochaetales","Spirochaetia","Spirochaetes","Bacteria"
139,"GCF_000769595.1",6,1,1,5,NA,NA,NA,1,2,32,5,3,2,2,2,1,NA,1,NA,NA,16,1462968,139,"Borreliella burgdorferi","Borreliella","Borreliaceae","Spirochaetales","Spirochaetia","Spirochaetes","Bacteria"
29519,"GCF_001922545.1",5,1,1,5,NA,NA,NA,1,2,31,5,3,2,2,2,1,NA,1,NA,NA,16,1156110,29519,"Borreliella garinii","Borreliella","Borreliaceae","Spirochaetales","Spirochaetia","Spirochaetes","Bacteria"
1036779,"GCF_900109525.1",452,35,9,46,1,3,NA,9,19,610,27,2,2,2,2,NA,NA,1,NA,NA,36,6128076,1036779,"Bosea lupini","Bosea","Bradyrhizobiaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
1036780,"GCF_900102525.1",305,29,4,38,1,2,NA,13,14,436,16,4,3,3,3,NA,NA,1,NA,NA,30,5279103,1036780,"Bosea robiniae","Bosea","Bradyrhizobiaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
53254,"GCF_900168195.1",307,29,4,44,NA,2,NA,9,14,435,17,2,2,2,2,NA,NA,1,NA,NA,26,5369373,53254,"Bosea thiooxidans","Bosea","Bradyrhizobiaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
47847,"GCF_900163655.1",109,18,NA,19,NA,NA,NA,1,18,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3021972,47847,"Brachybacterium nesterenkovii","Brachybacterium","Dermabacteraceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
396014,"GCF_000576425.1",259,32,NA,35,NA,NA,NA,15,21,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4188165,396014,"Brachybacterium phenoliresistens","Brachybacterium","Dermabacteraceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
159,"GCF_001012915.1",62,5,NA,13,NA,1,NA,3,7,141,37,3,2,2,2,3,NA,1,NA,NA,50,3167038,159,"Brachyspira hyodysenteriae","Brachyspira","Brachyspiraceae","Brachyspirales","Spirochaetia","Spirochaetes","Bacteria"
375,"GCF_000773865.1",596,73,28,108,3,8,NA,22,32,913,31,3,2,4,2,NA,NA,NA,1,NA,43,10326597,375,"Bradyrhizobium japonicum","Bradyrhizobium","Bradyrhizobiaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
376,"GCF_900011245.1",351,53,22,89,4,7,NA,16,24,611,34,2,2,2,4,NA,NA,NA,1,NA,45,7547693,376,"Bradyrhizobium sp.","Bradyrhizobium","Bradyrhizobiaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
480,"GCF_000740455.1",22,5,1,6,NA,NA,NA,1,6,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1941566,480,"Moraxella catarrhalis","Moraxella","Moraxellaceae","Pseudomonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
1109412,"GCF_001049335.1",329,24,4,30,NA,NA,NA,6,22,445,24,1,1,1,1,NA,1,NA,1,NA,30,5350059,1109412,"Brenneria goodwinii","Brenneria","Pectobacteriaceae","Enterobacterales","Gammaproteobacteria","Proteobacteria","Bacteria"
1118054,"GCF_000311785.1",295,41,NA,41,1,1,NA,23,41,466,15,1,1,1,1,3,NA,1,NA,NA,23,5060362,1118054,"Brevibacillus massiliensis","Brevibacillus","Paenibacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1703,"GCF_001606005.1",214,20,NA,21,NA,NA,NA,9,22,287,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3862244,1703,"Brevibacterium linens","Brevibacterium","Brevibacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
37915,"GCF_001630765.1",140,11,NA,10,NA,1,NA,11,15,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3505372,37915,"Dietzia maris","Dietzia","Dietziaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1312852,"GCF_000687145.1",66,20,8,28,2,2,NA,6,15,151,1,1,NA,1,1,NA,NA,NA,NA,NA,4,2660928,1312852,"Thermoanaerobaculum aquaticum","Thermoanaerobaculum",NA,NA,NA,"Acidobacteria","Bacteria"
2285,"GCF_001481635.1",79,NA,NA,NA,NA,NA,NA,NA,7,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2217426,2285,"Sulfolobus acidocaldarius","Sulfolobus","Sulfolobaceae","Sulfolobales","Thermoprotei","Crenarchaeota","Archaea"
118126,"GCF_900095385.1",56,18,NA,4,4,1,NA,NA,23,119,3,3,2,1,2,1,NA,1,NA,NA,13,2649157,118126,"Methanoculleus chikugoensis","Methanoculleus","Methanomicrobiaceae","Methanomicrobiales","Methanomicrobia","Euryarchaeota","Archaea"
1313,"GCF_000685585.1",80,13,NA,14,NA,NA,NA,NA,10,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2092532,1313,"Streptococcus pneumoniae","Streptococcus","Streptococcaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
39152,"GCF_002945325.1",49,2,NA,2,NA,NA,NA,NA,4,67,3,1,1,1,1,1,NA,1,NA,1,10,1714918,39152,"Methanococcus maripaludis","Methanococcus","Methanococcaceae","Methanococcales","Methanococci","Euryarchaeota","Archaea"
287,"GCF_000233495.1",411,38,16,64,1,7,NA,24,32,639,24,7,4,4,4,NA,1,1,1,NA,46,6447478,287,"Pseudomonas aeruginosa","Pseudomonas","Pseudomonadaceae","Pseudomonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
1487,"GCF_001753695.1",310,49,8,55,NA,3,NA,18,18,462,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4256016,1487,"[Butyribacterium] methylotrophicum","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
83986,"GCF_900079125.1",53,11,NA,4,3,NA,NA,NA,18,96,1,1,1,1,1,1,NA,1,NA,NA,7,2551189,83986,"Methanoculleus bourgensis","Methanoculleus","Methanomicrobiaceae","Methanomicrobiales","Methanomicrobia","Euryarchaeota","Archaea"
1491,"GCF_000730705.1",201,30,NA,41,NA,NA,NA,14,15,329,20,2,1,1,NA,3,NA,1,NA,NA,28,3901135,1491,"Clostridium botulinum","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
615,"GCF_000695485.1",377,28,6,36,NA,NA,NA,6,22,486,6,1,1,1,1,NA,NA,NA,1,NA,11,5029875,615,"Serratia marcescens","Serratia","Yersiniaceae","Enterobacterales","Gammaproteobacteria","Proteobacteria","Bacteria"
1219,"GCF_001180245.1",12,3,NA,3,NA,NA,NA,NA,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1418374,1219,"Prochlorococcus marinus","Prochlorococcus","Prochloraceae","Synechococcales",NA,"Cyanobacteria","Bacteria"
1330330,"GCF_001027025.1",78,11,2,12,NA,NA,NA,1,12,121,1,1,1,1,1,NA,NA,NA,NA,NA,5,2169170,1330330,"Kosmotoga pacifica","Kosmotoga","Kosmotogaceae","Kosmotogales","Thermotogae","Thermotogae","Bacteria"
281362,"GCF_001551835.1",199,48,29,88,3,9,NA,6,27,463,31,4,4,2,4,1,2,3,1,2,54,4238526,281362,"Dechloromonas denitrificans","Dechloromonas","Azonexaceae","Rhodocyclales","Betaproteobacteria","Proteobacteria","Bacteria"
1351,"GCF_000739195.1",178,15,NA,16,NA,1,NA,5,19,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2965426,1351,"Enterococcus faecalis","Enterococcus","Enterococcaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
1352,"GCF_000764975.1",166,19,NA,20,NA,NA,NA,2,25,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2805855,1352,"Enterococcus faecium","Enterococcus","Enterococcaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
28181,"GCF_001746755.1",142,69,7,65,1,1,NA,3,13,323,12,1,1,2,2,NA,NA,NA,4,NA,22,3638804,28181,"Magnetovibrio blakemorei","Magnetovibrio","Rhodospirillaceae","Rhodospirillales","Alphaproteobacteria","Proteobacteria","Bacteria"
364032,"GCF_900141795.1",62,6,NA,7,NA,1,NA,2,7,96,6,1,1,NA,NA,NA,2,NA,1,NA,11,1673283,364032,"Sulfurivirga caldicuralii","Sulfurivirga","Piscirickettsiaceae","Thiotrichales","Gammaproteobacteria","Proteobacteria","Bacteria"
1288,"GCF_000706685.1",134,15,NA,15,NA,NA,NA,3,13,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2866963,1288,"Staphylococcus xylosus","Staphylococcus","Staphylococcaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
159291,"GCF_900156105.1",131,46,9,41,4,1,NA,2,17,295,27,4,5,2,2,3,NA,1,NA,NA,44,3309052,159291,"Alkalispirochaeta americana","Alkalispirochaeta","Spirochaetaceae","Spirochaetales","Spirochaetia","Spirochaetes","Bacteria"
39480,"GCF_001855385.1",104,15,NA,17,NA,NA,NA,2,9,184,22,3,2,2,2,4,1,1,NA,NA,37,2343503,39480,"Andreesenia angusta","Andreesenia","Gottschalkiaceae","Tissierellales","Tissierellia","Firmicutes","Bacteria"
1503,"GCF_001190785.1",173,47,NA,39,NA,1,NA,11,11,307,16,2,1,2,1,2,NA,1,NA,NA,25,3397304,1503,"Gottschalkia purinilyticum","Gottschalkia","Gottschalkiaceae","Tissierellales","Tissierellia","Firmicutes","Bacteria"
258515,"GCF_900103835.1",168,19,NA,20,NA,NA,NA,11,13,251,11,2,1,1,1,3,NA,1,NA,NA,20,2916215,258515,"Acetanaerobacterium elongatum","Acetanaerobacterium","Ruminococcaceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
53952,"GCF_001592435.1",65,NA,NA,1,NA,NA,NA,NA,9,90,8,1,1,1,1,2,NA,1,NA,NA,15,1896106,53952,"Thermococcus peptonophilus","Thermococcus","Thermococcaceae","Thermococcales","Thermococci","Euryarchaeota","Archaea"
72803,"GCF_002214505.1",62,NA,NA,NA,NA,NA,NA,NA,10,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2029167,72803,"Thermococcus siculi","Thermococcus","Thermococcaceae","Thermococcales","Thermococci","Euryarchaeota","Archaea"
1308,"GCF_000971665.1",55,8,NA,8,NA,NA,NA,1,10,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1861792,1308,"Streptococcus thermophilus","Streptococcus","Streptococcaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
74969,"GCF_002078355.1",40,NA,NA,NA,NA,NA,NA,NA,7,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1826943,74969,"Ferroplasma acidiphilum","Ferroplasma","Ferroplasmaceae","Thermoplasmatales","Thermoplasmata","Euryarchaeota","Archaea"
2247,"GCF_002215285.1",91,20,NA,5,2,NA,NA,NA,38,168,6,1,1,1,1,1,NA,1,NA,NA,12,3278551,2247,"Halorubrum lacusprofundi","Halorubrum","Halorubraceae","Haloferacales","Halobacteria","Euryarchaeota","Archaea"
571,"GCF_001022195.1",515,31,3,35,NA,NA,NA,4,34,622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7227285,571,"Klebsiella oxytoca","Klebsiella","Enterobacteriaceae","Enterobacterales","Gammaproteobacteria","Proteobacteria","Bacteria"
294,"GCF_000708695.2",405,42,24,82,2,2,NA,34,29,673,34,6,3,3,3,NA,3,NA,1,NA,53,6247441,294,"Pseudomonas fluorescens","Pseudomonas","Pseudomonadaceae","Pseudomonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
28442,"GCF_900106715.1",136,28,NA,18,21,NA,NA,NA,51,279,15,2,1,1,1,4,NA,1,NA,NA,25,3896637,28442,"Haloarcula vallismortis","Haloarcula","Haloarculaceae","Halobacteriales","Halobacteria","Euryarchaeota","Archaea"
43928,"GCF_900129775.1",94,25,NA,13,5,NA,NA,NA,30,182,9,1,1,1,1,1,NA,1,NA,NA,15,3208246,43928,"Halobaculum gomorrense","Halobaculum","Halorubraceae","Haloferacales","Halobacteria","Euryarchaeota","Archaea"
2248,"GCF_000700025.1",96,25,NA,12,4,NA,NA,NA,41,187,7,1,NA,NA,NA,NA,NA,1,NA,NA,9,3282373,2248,"Halorubrum saccharovorum","Halorubrum","Halorubraceae","Haloferacales","Halobacteria","Euryarchaeota","Archaea"
62320,"GCF_001483125.1",87,15,NA,12,2,NA,NA,NA,49,175,2,2,1,1,1,2,NA,1,NA,NA,10,2950899,62320,"Haloterrigena turkmenica","Haloterrigena","Natrialbaceae","Natrialbales","Halobacteria","Euryarchaeota","Archaea"
